Children,Age,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Tenure,MonthlyCharge,Survey,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Gender_Male,Gender_Nonbinary,Churn_Yes,Techie_Yes,Contract_One year,Contract_Two Year,Port_modem_Yes,Tablet_Yes,InternetService_Fiber Optic,InternetService_None,Phone_Yes,Multiple_Yes,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,PaperlessBilling_Yes,PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check
2,72,8115.88,8.894475174,8,0,1,14.53027663,220.118516,4.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0
1,41,33858.66,10.50187888,13,0,0,5.905906389,162.452604,4.0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1
3,26,29950.47,12.34250072,12,2,1,3.260462654,184.961033,4.0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1
4,55,49421.69,10.29380879,12,3,0,18.91276578,217.483972,4.0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,0
1,46,11061.05,8.512650562,11,2,1,14.25617986,220.118516,4.0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1
0,87,15388.32,7.82671592,13,1,2,7.983887266,187.642236,4.0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0
1,39,20624.31,6.985590245,9,2,1,5.969967132,174.961766,4.0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,1,1,0,1,0,1,0
0,81,47877.81,11.40449185,12,0,0,19.95277818,252.637807,4.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0
0,83,46154.17,10.44249511,13,1,0,14.85781115,130.024412,3.0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0
0,50,107111.8,15.38627887,12,2,0,2.600063739,162.482694,3.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
3,87,10403.59,10.68024546,13,2,1,11.92299244,182.467607,4.0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0
3,76,22412.6,10.62439366,13,0,0,5.972864167,139.934918,3.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
6,25,19476.27,10.91642397,13,1,0,10.87555535,200.165175,3.0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1
3,34,96382.76,8.580626195,14,0,0,16.00330155,202.682861,3.0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,1,1,1,0,0,0,1
1,46,28022.56,8.996933306,11,0,1,12.63074989,159.951231,4.0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0
1,73,35478.4,7.602570192,7,2,0,8.4944392,149.948316,3.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1
8,57,10155.51,9.217689334,12,1,1,8.044444101,149.959755,4.0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0
3,58,87537.25,9.591529444,14,0,1,12.07358377,137.469817,3.0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0
4,70,34112.1,13.36027908,12,0,0,10.21634248,187.656013,4.0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0
0,53,32653.51,4.372034777,7,1,0,15.50354683,164.985293,4.0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1
0,31,35321.46,10.59285179,11,0,3,13.88004531,159.965008,3.0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0
0,38,49277.48,12.81260566,10,1,0,19.48900163,172.462354,4.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0
0,26,37297.82,3.767298987,11,0,0,10.01771765,204.949594,4.0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0
2,44,14928.96,17.56798903,14,2,0,7.34059599,147.473844,3.0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0
3,66,24702.68,11.2369761,11,3,2,12.64742067,162.471255,4.0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0
1,58,87535.71,8.54892416,15,0,1,8.850426839,119.95684,3.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
6,51,63166.87,6.094109902,11,2,0,3.701557118,207.609354,4.0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0
4,34,11856.81,13.9077275,14,1,0,2.976033785,194.999168,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1
0,87,27326.79,7.905333122,14,1,0,5.522376826,174.975543,4.0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,1,1,0,1,0,1,1,0,0
1,67,12779.23,12.53830949,9,2,1,15.64596698,240.114868,4.0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1
4,59,25519.91,12.8219418,12,1,1,23.00764441,240.114868,4.0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,0
7,23,46871.21,8.941553742,10,0,0,17.24924155,139.983006,4.0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1
0,42,77383.72,10.51043963,12,0,0,13.01107597,240.114868,3.0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
1,24,47395.3,11.86384439,11,3,0,5.104082209,209.993134,4.0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0
2,81,90977.74,10.76051016,10,3,0,3.521499924,147.456419,3.0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1
8,78,135727.71,11.05420024,14,0,0,8.08137067,107.495766,3.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1
1,51,47726.25,8.174495258,8,5,0,1.875430489,152.502178,3.0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,1,0,0
1,70,51721.64,10.05388383,12,2,0,5.587484456,79.978861,3.0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0,87,41531.03,7.045552801,13,2,0,7.007695148,142.482694,4.0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1
0,46,33504.8,8.957297136,14,1,0,1.408375942,117.439154,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
8,56,34197.3,15.74015572,14,2,1,11.64983735,220.132293,4.0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0
4,44,11518.58,13.41209586,11,3,0,2.964559883,152.455519,3.0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0
0,33,31065.17,14.89835355,9,2,1,10.25635754,174.961766,4.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0
0,19,32097.17,13.62135046,14,1,1,3.892407013,202.443347,2.0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0
1,31,23424.88,14.95912113,12,2,1,3.226996711,210.12704,4.0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0
1,34,35988.24,11.741245,9,0,0,15.87685513,139.979239,5.0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0
4,43,35539.7,7.765121655,11,0,1,5.874064017,139.965008,4.0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1,82,27959.34,7.130431693,5,1,0,3.756359276,137.439154,3.0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0
6,36,52232.97,8.359515606,13,1,0,2.905283283,102.474625,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0
1,48,18198.59,9.42799205,17,3,0,1.474810061,252.637807,4.0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,0
0,52,16851.94,10.95510131,11,0,1,18.56165869,194.999168,3.0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0
1,35,16440.05,10.8621377,16,1,0,12.39088509,242.610632,4.0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0
3,83,44223.58,7.352533505,15,2,0,14.17192333,127.458638,2.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0
0,20,33343.73,11.38860234,14,1,0,3.86023041,129.976324,4.0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,1,0,1,0
0,25,30664.56,9.580144161,13,4,0,17.72593456,240.114868,4.0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0
0,88,31934.04,10.79191234,18,1,0,3.043063167,174.975543,4.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0
1,54,26676.4,9.982341124,8,0,0,5.827112819,169.944668,3.0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0
1,46,67211.95,6.511921085,12,0,1,4.648958177,162.511928,4.0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0
2,75,31136.77,10.70500472,14,1,0,11.96274778,119.95684,4.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
5,66,40660.84,11.58410296,11,0,1,4.525864256,137.439154,4.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,51,10606.59,8.01651453,12,1,1,8.038308899,207.46728,4.0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0
3,81,92447.71,15.12148226,12,0,0,1.416592892,149.974105,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0
0,75,13612.16,12.63643487,18,0,0,19.83504645,225.178625,3.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0
3,54,13765.39,16.68178185,8,2,0,15.85002222,232.637807,4.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0
2,73,53019.98,11.08409914,10,2,1,15.94935291,117.472036,3.0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0
0,53,42523.02,12.99948061,12,1,1,11.94550648,137.469817,3.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0
8,33,52143.7,11.17949466,14,1,1,16.03360405,220.132293,3.0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0
5,41,19097.94,7.369412654,13,0,1,21.29342532,124.960655,3.0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,59,11301.4,9.84688181,11,0,0,4.95598008,199.990219,4.0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0
3,23,17814.0,18.19542503,14,0,0,2.73951266,159.947583,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
1,32,22533.05,13.53989069,13,1,1,4.973046104,245.145743,3.0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0
3,51,19974.4,5.458806701,10,2,0,10.28430068,255.155493,3.0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0
1,46,45146.99,12.0772854,11,1,1,2.581692044,134.950905,3.0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
3,37,10330.1,6.918984305,9,1,0,6.945736396,159.947583,4.0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0
0,53,15281.28,14.84155042,8,3,0,9.999416271,139.987503,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0
1,62,11217.96,12.66717474,15,2,0,6.035737465,179.947583,3.0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0
1,57,17516.0,11.43786808,13,0,1,9.004964377,127.473844,5.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0
2,80,20566.64,6.915228797,10,1,0,5.071456681,232.637807,4.0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0
1,43,36128.68,11.30215199,12,1,1,12.02106494,195.006206,3.0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0
1,35,52129.84,9.513085538,10,1,0,5.049303717,267.642733,3.0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0
1,63,25985.06,9.497106973,11,1,0,18.17247008,149.959755,4.0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1
1,63,10909.79,12.21852573,15,2,0,15.31997698,220.114868,3.0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0
1,27,41151.14,8.272244827,11,3,0,16.0708543,157.483594,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1
4,19,64063.23,10.24857935,14,3,0,7.873371451,127.474951,3.0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0
1,40,20414.07,6.743431946,12,1,1,23.62866494,139.981577,2.0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0
0,42,41412.1,12.4703522,8,1,0,25.8634566,255.133571,3.0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,0
0,40,99195.08,7.913676085,16,1,0,9.405224809,194.966286,3.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1
0,72,18408.94,9.362849722,12,2,0,12.84490034,179.965581,4.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1
3,61,15930.45,17.41324465,10,0,1,16.59325254,174.976769,3.0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,1,1,0,0
0,71,25611.29,13.43700846,11,0,0,20.35456039,187.609354,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
4,68,9428.86,11.95206054,7,0,1,12.00925702,169.937833,4.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0
1,88,3810.16,4.550449856,17,2,1,2.861423443,115.002061,3.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0
1,64,118022.06,6.09060584,11,2,0,14.20349453,152.462354,3.0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0
1,63,51992.79,10.2863601,10,1,1,4.98152586,207.609354,2.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0
0,53,79993.43,11.17709222,12,0,2,23.12150846,147.503078,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0
0,41,37706.85,14.12145884,14,0,0,6.307178205,200.118516,3.0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0
2,63,22466.53,7.799780591,13,1,0,12.73622643,137.497825,4.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0
4,56,16608.27,7.122072827,14,0,0,12.00466914,134.980139,3.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0
2,27,25146.14,9.329902365,6,0,0,2.243757398,147.442069,4.0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2,47,58882.35,7.509389052,18,0,0,1.583394702,197.494455,3.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1
4,42,31809.46,15.06990851,14,2,0,14.23487852,162.529926,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0
0,72,27235.54,9.321265424,14,0,0,15.28108311,210.151777,4.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0
3,58,70476.82,3.564651961,9,2,0,4.135827839,159.965581,3.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0
0,33,49396.09,7.779622319,12,3,0,9.740709475,190.173699,3.0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0
6,87,35060.94,10.74985413,8,0,1,1.213704886,202.649979,3.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0
0,34,66055.53,7.738373361,11,2,0,11.86252419,134.950905,3.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
7,76,91335.76,12.01267388,11,1,0,2.416685985,142.500692,4.0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0
3,38,54349.75,14.04748759,21,0,1,6.73327535,114.997564,4.0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0
0,47,75042.1,3.11231175,12,1,1,6.549035393,232.62403,4.0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0
7,84,91001.1,8.284591121,8,1,0,10.57197066,242.628057,3.0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0
4,19,44426.28,6.269792565,20,0,0,3.379756569,202.443347,3.0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0
0,87,63284.16,9.803905459,16,1,1,8.959047529,124.993537,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0
3,75,14039.21,8.571019738,5,1,0,10.23679934,174.976769,4.0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0
0,37,12453.24,10.00344746,14,0,1,14.96503088,225.145743,4.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1
1,52,15934.12,4.255224068,12,0,1,23.79323993,275.133571,4.0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,1
0,24,48314.4,11.2714618,14,1,0,11.45675389,287.642733,3.0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0
4,83,5511.77,8.477982632,19,0,0,11.04076215,177.65076,4.0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0
3,19,10701.11,9.753145376,19,0,1,7.425503428,220.114868,3.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
1,78,10767.15,14.57387887,13,0,0,2.411712843,197.516854,3.0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1
4,61,13493.63,13.13441554,15,1,1,2.009542213,194.974431,4.0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0
0,38,25071.58,11.62771397,15,0,0,9.068119482,175.133074,2.0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1
0,79,368.5,6.114030983,11,0,1,1.926789854,147.478341,4.0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0
0,49,27976.63,12.76603868,8,2,1,11.77389421,134.980139,3.0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0
0,41,56154.5,6.348897952,10,3,0,2.585228303,157.483594,2.0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1
0,75,62145.59,16.10939031,9,2,1,9.517703088,255.141716,3.0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,0
1,60,6517.94,7.151598137,13,0,0,9.532523799,137.439154,4.0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1
1,70,19090.03,4.575363954,13,0,0,23.103996,235.159141,4.0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,1
0,23,13194.33,13.42263904,9,0,0,5.104873611,147.460067,4.0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1
2,84,63963.36,3.559550725,8,1,0,6.877942744,232.637807,3.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1
1,63,34447.89,5.971214226,13,3,0,21.17839683,137.439154,4.0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1
2,88,36315.29,7.287197615,16,3,0,1.586331702,129.948316,3.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0
0,44,5009.07,11.30031859,18,3,0,3.778174405,242.632554,4.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0
1,49,14202.72,10.26519974,17,0,0,11.58276897,187.609354,4.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
8,32,54779.76,16.28075484,14,0,0,11.62258922,232.652038,4.0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1
1,69,36453.31,10.96553586,8,1,0,20.78013031,159.980465,3.0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1
2,60,11250.71,10.93514898,16,1,1,3.940297464,159.947583,4.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
0,57,65951.35,2.98020454,11,0,0,11.38099891,137.487242,4.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0
8,62,15292.25,17.05256354,14,0,1,1.473304337,245.131966,4.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,1,1,1,0,0,1
0,26,41879.1,12.29165611,11,0,1,12.75609778,117.439154,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,85,17080.57,10.32744663,10,0,1,6.253919786,209.993134,4.0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0
2,82,68122.23,9.22949351,18,0,0,18.9537053,169.974105,2.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0
2,40,39468.79,10.02758972,11,1,1,9.640061615,197.470195,3.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,0,1,0
0,50,123763.12,7.259022839,10,1,0,5.201330266,137.516476,4.0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0
1,71,84301.44,10.97274944,10,0,1,12.42120946,207.475448,3.0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1,0,1,0
2,48,42469.81,11.87042081,14,1,0,8.134438503,160.00128,4.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0
0,24,75458.79,9.531063533,10,1,0,14.86764776,147.478341,4.0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0
3,79,60345.9,8.798065013,11,1,0,5.548652108,127.488728,4.0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0
4,82,76066.77,15.27146446,12,2,1,18.35541838,139.981577,4.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0
2,68,42755.27,7.014445177,8,0,1,7.62779591,220.132293,3.0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,1
5,77,76874.25,10.62019312,10,0,0,4.439685675,214.952509,3.0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1
1,19,41075.64,10.04585562,14,1,1,11.16903388,139.99789,4.0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0
1,80,63095.62,10.88047174,15,1,2,14.14101821,270.160419,3.0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0
4,31,82131.87,9.975481565,13,1,0,3.212400569,202.443347,3.0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0
2,62,28502.33,7.248946018,10,1,2,16.84928353,172.47417,4.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0
4,80,9450.84,9.53003591,16,1,1,3.834727471,137.468388,4.0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0
